ID,Age,Gender,Education,Income,PlayerType,GameHoursPerWeek,GE1,GE2,GE3,GE4,CS1,CS2,CS3,CI1,CI2,CI3,CI4,NOS1,NOS2,NOS3,COG1,COG2,COG3,AFF1,AFF2,AFF3,RISK1,RISK2,RISK3,RES1,RES2,RES3,RES4,GAP1,GAP2,GAP3,TI1,TI2,TI3,REC1,REC2,Duration_sec,SubmitTime,IP_Location,item_std,item_count,missing_ratio,GE_mean,TI_mean,max_streak
326,4,2,3.0,2.0,2,20,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,5.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,288,2025-03-07 23:16:00,浙江,0.9631879839558708,35,0.0,1.75,2.3333333333333335,4
328,1,2,2.0,2.0,2,11,2.0,3.0,1.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,,4.0,4.0,5.0,5.0,1.0,1.0,3.0,3.0,4.0,4.0,2.0,2.0,519,2025-03-07 20:52:00,其他,1.1734587114992938,34,0.02857142857142857,2.5,3.6666666666666665,5
330,3,1,2.0,3.0,2,11,4.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,401,2025-03-08 13:13:00,江苏,1.1902969052673689,35,0.0,4.25,1.6666666666666667,4
331,4,1,2.0,1.0,2,6,2.0,2.0,3.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,340,2025-03-08 06:05:00,北京,0.9420164319072112,35,0.0,2.0,1.6666666666666667,4
332,1,1,1.0,1.0,3,34,4.0,5.0,5.0,2.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,4.0,5.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,341,2025-03-08 04:50:00,北京,1.0041928905068678,35,0.0,4.0,3.6666666666666665,3
333,2,1,3.0,2.0,1,14,3.0,3.0,5.0,4.0,5.0,3.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,341,2025-03-08 10:28:00,北京,1.0224373581107569,35,0.0,3.75,3.0,6
334,1,1,2.0,,1,38,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,5.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,447,2025-03-08 01:33:00,浙江,1.0314385809239865,35,0.0,2.0,3.6666666666666665,7
336,1,2,3.0,4.0,2,11,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,132,2025-03-08 05:28:00,其他,1.9263759679117418,35,0.0,1.0,2.3333333333333335,7
337,2,1,2.0,2.0,3,70,3.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,1.0,5.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,1.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,333,2025-03-08 05:00:00,其他,1.0555973258234952,35,0.0,3.75,3.3333333333333335,4
338,1,2,2.0,4.0,3,41,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,367,2025-03-08 11:28:00,河南,1.033066740707638,35,0.0,4.75,5.0,5
339,2,1,2.0,1.0,2,37,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,349,2025-03-08 05:31:00,北京,0.6945163361480208,35,0.0,2.5,2.0,7
340,2,1,1.0,2.0,1,40,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,450,2025-03-08 07:34:00,北京,0.9000466841300208,35,0.0,3.0,2.3333333333333335,5
341,4,2,2.0,3.0,3,19,5.0,4.0,4.0,4.0,4.0,2.0,1.0,5.0,4.0,5.0,5.0,3.0,2.0,1.0,5.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,347,2025-03-08 19:59:00,湖北,1.339133044519614,35,0.0,4.25,3.3333333333333335,4
342,1,1,4.0,1.0,2,6,1.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,493,2025-03-08 18:23:00,河南,0.8859311201102668,35,0.0,1.75,2.3333333333333335,4
344,1,2,2.0,1.0,1,19,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,309,2025-03-09 01:06:00,上海,0.950011056990055,35,0.0,2.0,2.6666666666666665,6
345,1,1,2.0,2.0,2,10,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,5.0,2.0,3.0,365,2025-03-08 22:13:00,广东,1.050810011692061,35,0.0,1.5,4.0,3
346,2,1,2.0,2.0,2,2,1.0,2.0,1.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,2.0,3.0,5.0,4.0,,4.0,3.0,4.0,5.0,1.0,2.0,4.0,3.0,3.0,4.0,2.0,1.0,290,2025-03-08 10:24:00,湖北,1.2428046024445667,34,0.02857142857142857,1.5,3.3333333333333335,3
348,1,1,3.0,1.0,2,16,5.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,624,2025-03-08 15:38:00,河南,0.9139442639718566,35,0.0,4.25,4.0,4
350,2,1,2.0,2.0,3,56,5.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,5.0,4.0,4.0,5.0,404,2025-03-09 02:18:00,江苏,0.948240298587624,35,0.0,4.5,4.333333333333333,7
352,3,2,2.0,3.0,2,13,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,2.0,2.0,3.0,4.0,5.0,5.0,4.0,4.0,471,2025-03-09 03:55:00,其他,0.9744638689724586,35,0.0,3.75,4.666666666666667,4
353,1,2,2.0,2.0,3,15,4.0,5.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,422,2025-03-08 14:46:00,河南,0.8331372318284807,35,0.0,4.0,3.3333333333333335,5
354,3,1,2.0,1.0,3,32,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,193,2025-03-08 19:53:00,广东,0.9544235798364892,35,0.0,2.75,2.6666666666666665,4
355,1,2,1.0,2.0,1,7,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,452,2025-03-08 15:45:00,其他,0.2956263824207733,35,0.0,3.0,3.0,14
356,2,1,2.0,4.0,2,30,3.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,5.0,2.0,5.0,3.0,2.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,391,2025-03-09 00:41:00,其他,1.1753776435861016,35,0.0,3.75,2.3333333333333335,3
357,2,2,2.0,2.0,1,32,3.0,3.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,5.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,504,2025-03-08 21:01:00,广东,1.1653253594071102,35,0.0,3.25,2.3333333333333335,3
358,4,2,2.0,3.0,3,23,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,5.0,2.0,3.0,5.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,4.0,,,,,,272,2025-03-08 20:43:00,江苏,1.1788363637137231,30,0.14285714285714285,4.0,,4
359,1,1,2.0,2.0,2,2,1.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,5.0,4.0,4.0,3.0,2.0,379,2025-03-09 10:01:00,江苏,1.010865341920376,35,0.0,2.25,4.333333333333333,4
361,2,2,2.0,,2,16,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,270,2025-03-08 21:02:00,广东,0.87735277919413,35,0.0,1.75,2.0,7
362,6,1,2.0,5.0,2,28,4.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,356,2025-03-08 23:46:00,浙江,1.1053726699605877,35,0.0,3.75,4.0,5
363,4,2,2.0,,3,42,5.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,299,2025-03-08 18:37:00,四川,1.0132807942097977,34,0.02857142857142857,4.5,2.6666666666666665,6
364,1,2,2.0,4.0,1,70,3.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,309,2025-03-08 20:44:00,江苏,1.010865341920376,35,0.0,2.25,2.6666666666666665,5
366,2,2,2.0,3.0,2,18,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,1.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,5.0,3.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,294,2025-03-09 00:48:00,江苏,1.0674716850199486,35,0.0,2.5,4.0,3
368,1,2,2.0,,1,7,3.0,3.0,2.0,3.0,5.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,3.0,,2.0,3.0,4.0,4.0,4.0,3.0,2.0,,2.0,,,,,,276,2025-03-08 18:10:00,北京,0.931517508007696,28,0.2,2.75,,4
369,6,1,2.0,,2,40,3.0,4.0,4.0,5.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,,4.0,3.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,392,2025-03-09 15:12:00,江苏,1.124987621243047,34,0.02857142857142857,4.0,4.666666666666667,3
370,2,1,1.0,2.0,2,69,3.0,3.0,3.0,,2.0,3.0,5.0,2.0,4.0,4.0,3.0,2.0,5.0,1.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,2.0,,3.0,2.0,2.0,1.0,2.0,2.0,144,2025-03-08 20:16:00,上海,1.2931931351690995,33,0.05714285714285714,3.0,1.6666666666666667,4
371,2,2,3.0,2.0,3,23,4.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,5.0,4.0,5.0,4.0,5.0,369,2025-03-09 14:53:00,湖北,1.2400867413412742,35,0.0,4.75,4.666666666666667,4
373,1,1,2.0,4.0,2,40,3.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,5.0,5.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,336,2025-03-08 22:33:00,广东,0.9932545604469881,35,0.0,3.75,3.0,4
374,2,2,2.0,,1,3,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,5.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,416,2025-03-09 15:58:00,广东,0.9482402985876239,35,0.0,2.75,4.333333333333333,5
375,3,1,2.0,1.0,1,23,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,5.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,280,2025-03-09 10:47:00,广东,0.8168395746756535,35,0.0,1.75,3.0,7
376,3,2,2.0,2.0,2,18,1.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,5.0,3.0,2.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,2.0,3.0,237,2025-03-09 09:49:00,北京,0.9932545604469881,35,0.0,1.5,2.6666666666666665,3
377,1,1,3.0,1.0,1,9,2.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,2.0,401,2025-03-09 08:31:00,其他,1.3271565611543823,35,0.0,2.5,2.0,3
378,2,2,2.0,1.0,2,27,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,2.0,4.0,5.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,,,,,,287,2025-03-09 19:10:00,福建,1.0618786215460558,30,0.14285714285714285,3.5,,3
379,3,1,2.0,4.0,1,10,3.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,305,2025-03-09 01:51:00,浙江,0.9727376251564231,35,0.0,2.75,2.6666666666666665,3
380,2,2,2.0,2.0,2,6,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,205,2025-03-09 08:53:00,北京,1.01418510567422,35,0.0,1.75,1.6666666666666667,2
381,1,1,3.0,3.0,3,5,4.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,1.0,1.0,2.0,5.0,4.0,,5.0,3.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,318,2025-03-09 08:17:00,其他,1.2499554359257599,34,0.02857142857142857,4.5,3.3333333333333335,3
382,2,1,3.0,1.0,3,24,5.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,1.0,,5.0,4.0,5.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,274,2025-03-09 09:42:00,其他,1.1041971458477855,34,0.02857142857142857,4.25,3.0,6
383,1,1,1.0,2.0,2,14,4.0,3.0,3.0,,4.0,2.0,2.0,4.0,3.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,,,,,,303,2025-03-09 18:59:00,其他,0.7559289460184544,29,0.17142857142857143,3.3333333333333335,,7
384,2,2,1.0,1.0,2,17,4.0,3.0,4.0,1.0,4.0,2.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,3.0,5.0,2.0,1.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0,5.0,4.0,3.0,3.0,261,2025-03-09 21:13:00,四川,1.2216533775134075,35,0.0,3.0,4.666666666666667,4
388,6,1,2.0,2.0,2,39,4.0,2.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,,3.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,405,2025-03-09 18:17:00,浙江,0.9445405564321196,34,0.02857142857142857,3.25,2.0,4
389,1,2,1.0,2.0,2,11,3.0,3.0,2.0,,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,233,2025-03-09 22:49:00,山东,0.816496580927726,34,0.02857142857142857,2.6666666666666665,4.0,5
390,1,2,2.0,1.0,3,15,2.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,1.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,1.0,3.0,2.0,4.0,4.0,5.0,3.0,2.0,405,2025-03-09 23:16:00,北京,1.0232589230148015,35,0.0,2.75,4.333333333333333,3
391,1,2,2.0,1.0,2,22,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,471,2025-03-09 23:41:00,广东,1.0611552290631505,35,0.0,3.75,3.0,3
392,2,2,1.0,1.0,3,5,4.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,288,2025-03-09 18:17:00,广东,0.8168395746756535,35,0.0,3.0,2.6666666666666665,4
393,2,1,2.0,,1,26,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,324,2025-03-09 20:39:00,其他,1.9609635772396448,35,0.0,1.0,1.0,6
394,5,2,2.0,2.0,2,34,3.0,2.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,2.0,1.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,299,2025-03-09 16:45:00,其他,1.0555973258234954,35,0.0,3.0,4.666666666666667,3
395,2,2,2.0,3.0,1,21,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,268,2025-03-09 16:22:00,其他,0.8570027896760927,35,0.0,2.75,3.0,4
396,1,1,2.0,3.0,1,11,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,3.0,1.0,1.0,5.0,5.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,269,2025-03-09 21:10:00,广东,1.0571882797418488,35,0.0,3.0,2.6666666666666665,5
397,1,1,2.0,5.0,2,25,5.0,5.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,4.0,5.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,374,2025-03-09 12:56:00,浙江,1.121223821162776,35,0.0,4.25,2.6666666666666665,5
398,5,1,2.0,5.0,1,17,1.0,1.0,3.0,4.0,3.0,1.0,2.0,4.0,4.0,1.0,2.0,1.0,5.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,,4.0,5.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,312,2025-03-09 10:27:00,上海,1.2181778274338015,34,0.02857142857142857,2.25,4.0,3
400,3,1,4.0,3.0,2,17,3.0,2.0,4.0,3.0,2.0,4.0,5.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,2.0,2.0,3.0,2.0,3.0,3.0,236,2025-03-09 20:41:00,河南,1.0946777277953055,35,0.0,3.0,2.3333333333333335,3
401,2,1,2.0,2.0,2,22,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,5.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0,4.0,1.0,2.0,329,2025-03-09 12:38:00,四川,1.1580917366893848,35,0.0,3.0,3.0,7
402,1,1,2.0,4.0,1,13,3.0,4.0,3.0,3.0,4.0,4.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,,,,,,336,2025-03-10 00:41:00,北京,0.9643054793328018,30,0.14285714285714285,3.25,,4
403,3,1,3.0,2.0,1,10,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,2.0,3.0,2.0,1.0,2.0,3.0,5.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,289,2025-03-10 02:22:00,上海,1.0232589230148017,35,0.0,2.75,2.3333333333333335,3
404,1,1,2.0,1.0,1,4,2.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,587,2025-03-09 21:07:00,江苏,0.8859311201102668,35,0.0,1.75,3.0,7
406,2,2,2.0,4.0,1,43,2.0,1.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,5.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,3.0,5.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,477,2025-03-10 07:32:00,广东,1.1204740893362728,35,0.0,1.5,3.0,4
407,1,2,1.0,1.0,2,12,2.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,347,2025-03-09 12:38:00,浙江,1.182505529683093,35,0.0,3.0,1.0,6
408,2,2,2.0,1.0,2,48,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,317,2025-03-09 23:46:00,广东,0.7100716024967263,35,0.0,3.25,3.0,5
